pl_rade,pl_trandep,st_teff,pl_trandur,pl_orbper,st_rad,sy_dist,pl_bmasse,label_standardized,dataset_source
3.0,1124.8,5659.0,2.5967,15.22895514,0.812,264.78,12.0,CONFIRMED,KEPLER
2.33,650.6,5659.0,3.2648,24.67458244,0.812,264.78,12.0,CONFIRMED,KEPLER
1.26,204.9,5659.0,6.842,32.526674,0.868,264.78,12.0,CANDIDATE,KEPLER
6.17,2309.8,5659.0,1.44,10.32906563,1.049,264.78,12.0,CANDIDATE,KEPLER
4.61,2397.9,5659.0,1.9457,3.750832927,0.95,264.78,12.0,CONFIRMED,KEPLER
3.2,630.5,5659.0,4.184,21.34736612,1.071,264.78,12.0,CONFIRMED,KEPLER
1.36,126.7,5659.0,3.231,7.81100952,1.071,264.78,12.0,CONFIRMED,KEPLER
3.16,1409.7,5659.0,3.3603,4.243748097,0.843,264.78,12.0,CONFIRMED,KEPLER
0.48,0.8,5659.0,0.2961,2.404483552,2.345,264.78,12.0,FALSE POSITIVE,KEPLER
2.01,338.7,5659.0,3.334,13.54204116,1.015,264.78,12.0,FALSE POSITIVE,KEPLER
2.54,791.9,5659.0,2.0722,2.752359689,0.897,264.78,12.0,CONFIRMED,KEPLER
2.09,1018.4,5659.0,2.958,13.98177862,0.651,264.78,12.0,CONFIRMED,KEPLER
1.56,599.6,5659.0,5.1115,44.0003975,0.651,264.78,12.0,CONFIRMED,KEPLER
2.29,1291.8,5659.0,8.677,247.354914,0.651,264.78,12.0,CONFIRMED,KEPLER
2.46,633.7,5659.0,10.42,462.12069,0.974,264.78,12.0,FALSE POSITIVE,KEPLER
4.06,702.9,5659.0,4.262,12.39894005,1.108,264.78,12.0,FALSE POSITIVE,KEPLER
4.52,505.1,5659.0,7.0686,207.5829306,1.79,264.78,12.0,CONFIRMED,KEPLER
1.14,659.1,5659.0,2.2691,7.26731094,0.443,264.78,12.0,CONFIRMED,KEPLER
1.29,799.7,5659.0,2.7399,13.3430025,0.443,264.78,12.0,CONFIRMED,KEPLER
0.97,471.3,5659.0,1.7574,3.886795001,0.443,264.78,12.0,CONFIRMED,KEPLER
1.15,661.3,5659.0,3.2881,22.40777833,0.443,264.78,12.0,CONFIRMED,KEPLER
17.53,25080.0,5659.0,5.33265,20.35509657,1.077,264.78,12.0,FALSE POSITIVE,KEPLER
2.77,413.4,5659.0,3.691,5.92240377,1.077,264.78,12.0,FALSE POSITIVE,KEPLER
7.03,4764.2,5659.0,5.8676,166.7876551,1.031,264.78,12.0,CANDIDATE,KEPLER
2.59,814.5,5659.0,7.1786,77.6114427,0.925,264.78,12.0,CONFIRMED,KEPLER
3.08,1596.9,5659.0,3.7965,18.20795835,0.738,264.78,12.0,CONFIRMED,KEPLER
1.48,201.7,5659.0,9.862,49.537365,1.023,264.78,12.0,CANDIDATE,KEPLER
2.75,871.7,5659.0,2.395,12.70636123,0.839,264.78,12.0,CONFIRMED,KEPLER
2.84,532.8,5659.0,3.0937,10.94577783,1.097,264.78,12.0,CONFIRMED,KEPLER
2.7,471.6,5659.0,3.6233,28.9869016,1.097,264.78,12.0,CONFIRMED,KEPLER
4.24,641.7,5659.0,6.923,94.886902,1.097,264.78,12.0,CONFIRMED,KEPLER
1.63,151.5,5659.0,1.804,5.03505665,1.097,264.78,12.0,CONFIRMED,KEPLER
1.31,290.1,5659.0,4.53,24.7222403,0.778,264.78,12.0,FALSE POSITIVE,KEPLER
2.56,633.0,5659.0,4.297,11.90352088,1.001,264.78,12.0,CONFIRMED,KEPLER
2.1,691.7,5659.0,3.3649,9.286964466,0.81,264.78,12.0,CONFIRMED,KEPLER
2.76,727.8,5659.0,6.695,34.0350605,1.001,264.78,12.0,CONFIRMED,KEPLER
2.58,882.1,5659.0,3.5889,12.75934489,0.826,264.78,12.0,CONFIRMED,KEPLER
1.61,328.2,5659.0,2.4012,5.433132902,0.826,264.78,12.0,CONFIRMED,KEPLER
29.01,9127.8,5659.0,5.8883,0.967427812,0.709,264.78,12.0,FALSE POSITIVE,KEPLER
2.87,455.3,5659.0,5.4381,10.64021008,1.233,264.78,12.0,CONFIRMED,KEPLER
1.44,123.5,5659.0,4.388,4.93883135,1.233,264.78,12.0,CONFIRMED,KEPLER
2.96,711.4,5659.0,3.3129,5.996533443,1.089,264.78,12.0,CONFIRMED,KEPLER
1.63,214.0,5659.0,1.9743,2.06190864,1.089,264.78,12.0,CONFIRMED,KEPLER
2.98,1035.2,5659.0,3.7962,20.13490007,0.826,264.78,12.0,CONFIRMED,KEPLER
1.1,177.3,5659.0,3.171,24.0721647,0.613,264.78,12.0,CANDIDATE,KEPLER
2.96,1132.2,5659.0,4.539,88.2553729,0.738,264.78,12.0,CONFIRMED,KEPLER
12.23,6807.3,5659.0,2.5425,19.193103549,0.892,264.78,12.0,CANDIDATE,KEPLER
9.94,11929.0,5659.0,5.349,22.418319842,0.813,264.78,12.0,FALSE POSITIVE,KEPLER
39.89,8243.2,5659.0,3.2806,20.131477716,0.932,264.78,12.0,FALSE POSITIVE,KEPLER
3.8,2652.1,5659.0,2.1939,6.010383339,0.738,264.78,12.0,CONFIRMED,KEPLER
2.27,142.7,5659.0,12.568,80.881757,1.885,264.78,12.0,CANDIDATE,KEPLER
1.74,120.8,5659.0,2.1033,1.334101467,1.58,264.78,12.0,FALSE POSITIVE,KEPLER
96.08,1039.5,5659.0,3.6373,9.250572762,3.294,264.78,12.0,CANDIDATE,KEPLER
2.1,723.5,5659.0,2.7546,8.1808949,0.77,264.78,12.0,CONFIRMED,KEPLER
2.34,864.9,5659.0,3.0935,15.31296388,0.77,264.78,12.0,CONFIRMED,KEPLER
2.24,706.6,5659.0,2.9264,18.42794957,0.779,264.78,12.0,CONFIRMED,KEPLER
1.1,121.1,5659.0,2.976,8.8249556,0.994,264.78,12.0,FALSE POSITIVE,KEPLER
10.86,10930.0,5659.0,4.5414,7.30497811,0.744,264.78,12.0,FALSE POSITIVE,KEPLER
60.74,1055.8,5659.0,2.5378,5.115750935,1.101,264.78,12.0,FALSE POSITIVE,KEPLER
21.69,2012.2,5659.0,5.5835,1.213745575,0.661,264.78,12.0,FALSE POSITIVE,KEPLER
11.94,8126.4,5659.0,2.0351,7.189379172,1.076,264.78,12.0,CANDIDATE,KEPLER
4.69,2008.4,5659.0,1.4866,1.423799421,1.019,264.78,12.0,FALSE POSITIVE,KEPLER
0.69,97.4,5659.0,7.776,1.8134378,0.7,264.78,12.0,CANDIDATE,KEPLER
3.46,781.8,5659.0,6.1191,14.78767172,1.248,264.78,12.0,CONFIRMED,KEPLER
1.0,120.0,5659.0,3.2935,4.16536757,0.912,264.78,12.0,CONFIRMED,KEPLER
2.88,457.1,5659.0,3.1365,14.48584765,1.085,264.78,12.0,CONFIRMED,KEPLER
3.2,429.9,5659.0,7.074,40.6992062,1.362,264.78,12.0,CONFIRMED,KEPLER
3.69,339.1,5659.0,3.12,4.532402495,1.173,264.78,12.0,FALSE POSITIVE,KEPLER
9.11,4253.2,5659.0,8.79536,15.458056682,1.407,264.78,12.0,CONFIRMED,KEPLER
10.9,5877.8,5659.0,9.8841,562.1725914,1.289,264.78,12.0,CANDIDATE,KEPLER
5.86,2297.8,5659.0,3.978,278.1243979,1.05,264.78,12.0,CANDIDATE,KEPLER
6.95,800.1,5659.0,1.7874,4.034914368,1.793,264.78,12.0,CANDIDATE,KEPLER
3.07,303.0,5659.0,3.6069,3.173914037,1.584,264.78,12.0,CONFIRMED,KEPLER
2.74,1107.7,5659.0,7.22,379.11996,0.81,264.78,12.0,FALSE POSITIVE,KEPLER
12.43,14252.0,5659.0,3.2743,52.513548727,0.98,264.78,12.0,CANDIDATE,KEPLER
3.13,316.0,5659.0,2.123,4.17838675,1.687,264.78,12.0,CANDIDATE,KEPLER
2.68,436.7,5659.0,5.7471,9.84824649,1.248,264.78,12.0,CONFIRMED,KEPLER
3.57,577.9,5659.0,7.202,19.7243672,1.248,264.78,12.0,CONFIRMED,KEPLER
2.61,609.2,5659.0,7.4355,51.75530504,1.005,264.78,12.0,CONFIRMED,KEPLER
0.78,199.0,5659.0,2.558,16.2982201,0.521,264.78,12.0,CANDIDATE,KEPLER
2.42,349.8,5659.0,5.7351,7.38443269,1.248,264.78,12.0,CONFIRMED,KEPLER
171.85,1526.9,5659.0,3.547,7.06115081,0.848,264.78,12.0,FALSE POSITIVE,KEPLER
1.34,268.2,5659.0,3.1199,7.23858162,0.831,264.78,12.0,CONFIRMED,KEPLER
3.25,828.2,5659.0,10.572,161.4746786,1.044,264.78,12.0,CONFIRMED,KEPLER
4.87,1856.8,5659.0,8.6841,6.277827312,0.891,264.78,12.0,FALSE POSITIVE,KEPLER
2.52,523.1,5659.0,3.317,16.71987303,1.085,264.78,12.0,CONFIRMED,KEPLER
55.2,14294.0,5659.0,3.77516,12.011661094,2.396,264.78,12.0,FALSE POSITIVE,KEPLER
3.54,274.9,5659.0,3.0427,3.275821982,1.972,264.78,12.0,CONFIRMED,KEPLER
1.53,415.6,5659.0,3.5246,15.87360981,0.737,264.78,12.0,CONFIRMED,KEPLER
1.11,151.3,5659.0,2.604,12.3860474,0.888,264.78,12.0,CONFIRMED,KEPLER
7.24,1570.5,5659.0,1.4886,1.360834768,0.872,264.78,12.0,FALSE POSITIVE,KEPLER
3.53,463.2,5659.0,4.9402,7.256962446,1.549,264.78,12.0,CONFIRMED,KEPLER
2.83,668.0,5659.0,8.412,29.66631669,1.098,264.78,12.0,CONFIRMED,KEPLER
1.21,120.4,5659.0,6.471,16.2254975,1.098,264.78,12.0,CONFIRMED,KEPLER
3.57,1130.7,5659.0,1.8594,1.260258822,0.954,264.78,12.0,CONFIRMED,KEPLER
1.23,141.9,5659.0,1.902,3.29534567,0.954,264.78,12.0,CANDIDATE,KEPLER
0.94,88.3,5659.0,1.283,0.542122617,0.998,264.78,12.0,FALSE POSITIVE,KEPLER
1.41,169.0,5659.0,3.078,5.25449393,0.954,264.78,12.0,CONFIRMED,KEPLER
3.15,1608.1,5659.0,2.8874,5.924993927,0.679,264.78,12.0,CONFIRMED,KEPLER
2.39,1249.8,5659.0,3.1101,11.34934848,0.679,264.78,12.0,CONFIRMED,KEPLER
7.37,19964.0,5659.0,10.6977,26.94927489,0.512,264.78,12.0,FALSE POSITIVE,KEPLER
2.9,1102.2,5659.0,5.018,23.6421965,0.882,264.78,12.0,CONFIRMED,KEPLER
3.51,1254.2,5659.0,7.334,67.0930642,0.882,264.78,12.0,CONFIRMED,KEPLER
2.89,459.1,5659.0,5.5828,17.97979816,1.352,264.78,12.0,CONFIRMED,KEPLER
2.43,655.3,5659.0,2.9182,30.99664113,0.853,264.78,12.0,CONFIRMED,KEPLER
1.33,180.1,5659.0,1.8113,2.462344253,1.008,264.78,12.0,CONFIRMED,KEPLER
2.22,332.1,5659.0,0.8752,4.822969318,1.008,264.78,12.0,CONFIRMED,KEPLER
0.86,55.1,5659.0,2.706,6.0799457,1.168,264.78,12.0,CANDIDATE,KEPLER
1.95,253.2,5659.0,8.349,28.7796446,1.044,264.78,12.0,CONFIRMED,KEPLER
2.05,384.1,5659.0,7.012,15.66057688,1.044,264.78,12.0,CONFIRMED,KEPLER
3.11,928.1,5659.0,4.9974,17.42115972,0.972,264.78,12.0,CONFIRMED,KEPLER
1.39,435.2,5659.0,2.2207,3.13295351,0.679,264.78,12.0,CONFIRMED,KEPLER
2.14,813.4,5659.0,1.8491,18.64349986,0.679,264.78,12.0,CONFIRMED,KEPLER
2.05,460.1,5659.0,2.946,93.803766,0.914,264.78,12.0,FALSE POSITIVE,KEPLER
3.08,1151.3,5659.0,7.2518,24.5434566,0.91,264.78,12.0,CONFIRMED,KEPLER
2.75,736.8,5659.0,6.3729,51.07926451,1.022,264.78,12.0,CONFIRMED,KEPLER
2.54,781.6,5659.0,2.466,70.2780911,0.91,264.78,12.0,CANDIDATE,KEPLER
16.89,1619.0,5659.0,5.0127,9.9664004,3.079,264.78,12.0,CANDIDATE,KEPLER
2.73,1341.0,5659.0,3.5263,14.85185526,0.652,264.78,12.0,CANDIDATE,KEPLER
1.26,192.5,5659.0,1.7694,4.350413063,0.876,264.78,12.0,FALSE POSITIVE,KEPLER
1.47,365.9,5659.0,1.745,1.376384817,0.746,264.78,12.0,FALSE POSITIVE,KEPLER
17.09,23886.0,5659.0,7.4493,45.977861823,1.096,264.78,12.0,FALSE POSITIVE,KEPLER
2.16,588.0,5659.0,4.8475,29.90721859,0.896,264.78,12.0,CONFIRMED,KEPLER
2.61,138.5,5659.0,6.4185,7.03380109,1.934,264.78,12.0,FALSE POSITIVE,KEPLER
3.58,2042.0,5659.0,5.7,56.391062,0.628,264.78,12.0,CANDIDATE,KEPLER
3.62,488.6,5659.0,3.8627,3.032147946,1.447,264.78,12.0,CONFIRMED,KEPLER
3.33,482.2,5659.0,4.5837,15.96532718,1.433,264.78,12.0,CONFIRMED,KEPLER
120.02,8378.9,5659.0,2.48998,12.718711489,1.596,264.78,12.0,FALSE POSITIVE,KEPLER
5.19,2264.4,5659.0,6.461,22.34213536,0.707,264.78,12.0,CANDIDATE,KEPLER
2.33,1529.0,5659.0,3.2906,18.79418506,0.602,264.78,12.0,CONFIRMED,KEPLER
1.44,601.3,5659.0,2.813,6.73893544,0.602,264.78,12.0,CONFIRMED,KEPLER
5.16,3271.1,5659.0,3.7343,14.49839316,0.735,264.78,12.0,FALSE POSITIVE,KEPLER
2.98,1184.6,5659.0,3.075,10.3392408,0.87,264.78,12.0,CONFIRMED,KEPLER
1.95,188.9,5659.0,2.9569,8.50339249,1.265,264.78,12.0,CONFIRMED,KEPLER
2.01,256.5,5659.0,7.939,23.7832097,1.265,264.78,12.0,CONFIRMED,KEPLER
60.05,20691.0,5659.0,3.22798,3.041547148,1.295,264.78,12.0,FALSE POSITIVE,KEPLER
2.06,210.6,5659.0,4.5122,5.16949729,1.409,264.78,12.0,CONFIRMED,KEPLER
2.23,551.3,5659.0,2.9557,30.86436512,0.828,264.78,12.0,CONFIRMED,KEPLER
1.42,236.5,5659.0,3.2069,9.36059705,0.828,264.78,12.0,CONFIRMED,KEPLER
1.21,198.1,5659.0,3.742,14.6672293,0.828,264.78,12.0,CONFIRMED,KEPLER
1.45,295.6,5659.0,5.662,68.1609897,0.828,264.78,12.0,CONFIRMED,KEPLER
2.78,1039.6,5659.0,3.2825,13.28689997,0.87,264.78,12.0,CONFIRMED,KEPLER
1.39,729.4,5659.0,1.4942,1.287076693,0.525,264.78,12.0,CONFIRMED,KEPLER
2.44,918.6,5659.0,3.4202,17.6717714,0.687,264.78,12.0,CONFIRMED,KEPLER
21.55,38524.0,5659.0,4.60672,23.355341391,0.905,264.78,12.0,FALSE POSITIVE,KEPLER
2.71,315.6,5659.0,8.6567,23.44970494,1.524,264.78,12.0,CONFIRMED,KEPLER
3.27,952.6,5659.0,2.2741,1.73513619,1.071,264.78,12.0,CONFIRMED,KEPLER
5.15,903.4,5659.0,2.1433,11.95474513,1.657,264.78,12.0,CONFIRMED,KEPLER
5.45,2303.5,5659.0,3.0148,42.55930625,0.924,264.78,12.0,FALSE POSITIVE,KEPLER
4.43,3076.0,5659.0,2.8701,16.080657264,0.817,264.78,12.0,CONFIRMED,KEPLER
1.98,943.2,5659.0,2.9355,18.16407304,0.662,264.78,12.0,CONFIRMED,KEPLER
1.42,326.9,5659.0,2.7308,7.334073405,0.758,264.78,12.0,FALSE POSITIVE,KEPLER
1.33,425.9,5659.0,2.3572,5.71489692,0.662,264.78,12.0,CONFIRMED,KEPLER
1.72,711.1,5659.0,7.123,122.3858681,0.662,264.78,12.0,CONFIRMED,KEPLER
66.76,229.2,5659.0,14.833,1.274840187,2.872,264.78,12.0,FALSE POSITIVE,KEPLER
5.47,1273.0,5659.0,13.755,179.609803,1.433,264.78,12.0,CONFIRMED,KEPLER
1.84,126.9,5659.0,1.6235,1.368617188,1.584,264.78,12.0,FALSE POSITIVE,KEPLER
1.41,146.0,5659.0,1.5034,1.125963085,1.116,264.78,12.0,FALSE POSITIVE,KEPLER
1.75,336.5,5659.0,3.254,8.59481851,0.915,264.78,12.0,CONFIRMED,KEPLER
1.72,238.2,5659.0,1.1939,10.22215697,0.915,264.78,12.0,CONFIRMED,KEPLER
2.68,387.1,5659.0,5.9629,25.6721559,1.179,264.78,12.0,CONFIRMED,KEPLER
2.47,360.6,5659.0,12.091,151.8851881,1.179,264.78,12.0,CONFIRMED,KEPLER
384.26,3639.6,5659.0,1.7499,1.065731229,10.105,264.78,12.0,FALSE POSITIVE,KEPLER
2.47,680.2,5659.0,2.7838,18.39629744,0.804,264.78,12.0,CONFIRMED,KEPLER
5.89,1197.6,5659.0,3.0512,1.012672041,1.338,264.78,12.0,FALSE POSITIVE,KEPLER
42.19,43702.0,5659.0,6.0624,28.714216138,1.417,264.78,12.0,FALSE POSITIVE,KEPLER
4.76,797.9,5659.0,7.9588,21.77568158,1.694,264.78,12.0,CONFIRMED,KEPLER
3.92,541.4,5659.0,9.8052,41.0283424,1.694,264.78,12.0,CONFIRMED,KEPLER
0.64,50.9,5659.0,1.873,0.83442282,0.897,264.78,12.0,FALSE POSITIVE,KEPLER
2.72,268.0,5659.0,3.0825,1.906633332,1.243,264.78,12.0,FALSE POSITIVE,KEPLER
1.53,549.1,5659.0,2.0396,4.069425638,0.68,264.78,12.0,CONFIRMED,KEPLER
0.98,79.8,5659.0,2.8349,4.06844957,1.071,264.78,12.0,CONFIRMED,KEPLER
1.88,792.6,5659.0,2.9227,16.28247625,0.68,264.78,12.0,CONFIRMED,KEPLER
2.61,503.7,5659.0,1.9529,3.162692075,1.085,264.78,12.0,CONFIRMED,KEPLER
3.55,444.5,5659.0,8.8077,31.7848157,1.694,264.78,12.0,CONFIRMED,KEPLER
2.82,280.0,5659.0,6.6677,13.17555999,1.694,264.78,12.0,CONFIRMED,KEPLER
1.85,119.7,5659.0,4.9064,5.66815821,1.694,264.78,12.0,CONFIRMED,KEPLER
2.95,586.9,5659.0,6.864,17.40665216,1.216,264.78,12.0,CONFIRMED,KEPLER
0.79,90.5,5659.0,2.102,3.07365139,0.831,264.78,12.0,CANDIDATE,KEPLER
25.79,201.2,5659.0,3.9015,6.41496453,1.183,264.78,12.0,FALSE POSITIVE,KEPLER
2.54,491.3,5659.0,2.1121,5.370639542,1.085,264.78,12.0,CONFIRMED,KEPLER
1.37,162.4,5659.0,3.845,11.32977062,1.085,264.78,12.0,CONFIRMED,KEPLER
5.86,342.5,5659.0,4.3243,23.20579353,3.231,264.78,12.0,CONFIRMED,KEPLER
2.32,290.8,5659.0,7.1228,6.07972016,1.346,264.78,12.0,CONFIRMED,KEPLER
1.86,228.9,5659.0,3.37,275.07365,1.187,264.78,12.0,CANDIDATE,KEPLER
2.71,379.6,5659.0,4.1682,14.40090414,1.198,264.78,12.0,CONFIRMED,KEPLER
2.12,295.1,5659.0,5.0324,7.69363627,1.216,264.78,12.0,CONFIRMED,KEPLER
2.17,663.9,5659.0,4.0819,21.3851584,0.825,264.78,12.0,CONFIRMED,KEPLER
2.12,155.8,5659.0,3.9567,5.37493289,1.689,264.78,12.0,CONFIRMED,KEPLER
1.84,102.1,5659.0,3.3443,8.58600968,1.689,264.78,12.0,CONFIRMED,KEPLER
0.73,175.7,5659.0,1.855,4.50158249,0.553,264.78,12.0,CANDIDATE,KEPLER
1.29,58.3,5659.0,3.683,3.88688862,1.689,264.78,12.0,CONFIRMED,KEPLER
35.9,1475.6,5659.0,2.9453,2.192009479,1.125,264.78,12.0,FALSE POSITIVE,KEPLER
11.86,19242.0,5659.0,6.8822,8.254912972,0.835,264.78,12.0,FALSE POSITIVE,KEPLER
1.77,936.8,5659.0,1.8289,2.628117322,0.557,264.78,12.0,CONFIRMED,KEPLER
0.62,121.1,5659.0,2.203,5.06546874,0.557,264.78,12.0,CANDIDATE,KEPLER
14.37,14610.0,5659.0,2.7189,3.170626881,1.034,264.78,12.0,FALSE POSITIVE,KEPLER
11.16,10993.0,5659.0,1.2737,5.89399142,0.893,264.78,12.0,CANDIDATE,KEPLER
1.78,166.5,5659.0,4.459,25.6613816,1.198,264.78,12.0,CONFIRMED,KEPLER
2.29,303.8,5659.0,5.8201,10.21418792,1.332,264.78,12.0,CONFIRMED,KEPLER
1.37,536.7,5659.0,1.8559,2.755637216,0.553,264.78,12.0,CONFIRMED,KEPLER
1.5,627.1,5659.0,2.065,36.2671673,0.62,264.78,12.0,FALSE POSITIVE,KEPLER
2.62,864.5,5659.0,3.325,14.91095177,0.899,264.78,12.0,CONFIRMED,KEPLER
1.58,715.4,5659.0,2.8014,20.30652862,0.553,264.78,12.0,CONFIRMED,KEPLER
3.05,837.7,5659.0,6.2289,44.6996563,1.046,264.78,12.0,CONFIRMED,KEPLER
1.47,206.6,5659.0,3.0504,3.619309734,1.046,264.78,12.0,CONFIRMED,KEPLER
2.69,689.9,5659.0,9.654,124.5245224,1.046,264.78,12.0,CONFIRMED,KEPLER
0.72,75.1,5659.0,3.451,7.6720844,0.807,264.78,12.0,CANDIDATE,KEPLER
1.11,162.5,5659.0,1.931,2.178150857,0.836,264.78,12.0,FALSE POSITIVE,KEPLER
34.19,511.3,5659.0,3.5065,2.178150567,1.254,264.78,12.0,FALSE POSITIVE,KEPLER
3.47,2279.4,5659.0,9.664,25.33709016,0.635,264.78,12.0,FALSE POSITIVE,KEPLER
13.57,4576.8,5659.0,1.875,4.396999852,1.156,264.78,12.0,FALSE POSITIVE,KEPLER
1.82,983.2,5659.0,2.6588,14.28228147,0.595,264.78,12.0,CONFIRMED,KEPLER
9.83,4747.9,5659.0,1.5286,3.251659087,1.087,264.78,12.0,CANDIDATE,KEPLER
1.4,170.2,5659.0,1.3433,1.16015259,0.985,264.78,12.0,FALSE POSITIVE,KEPLER
1.5,126.3,5659.0,3.6888,3.743166733,1.331,264.78,12.0,CONFIRMED,KEPLER
1.85,212.8,5659.0,4.8655,13.13747785,1.143,264.78,12.0,CONFIRMED,KEPLER
1.32,106.9,5659.0,3.947,7.78199862,1.143,264.78,12.0,CONFIRMED,KEPLER
1.29,85.0,5659.0,5.768,23.4433748,1.143,264.78,12.0,CONFIRMED,KEPLER
3.6,436.5,5659.0,4.1246,5.868066282,1.555,264.78,12.0,CONFIRMED,KEPLER
1.72,101.1,5659.0,3.0792,1.61189046,1.555,264.78,12.0,CONFIRMED,KEPLER
2.87,520.2,5659.0,3.9092,9.940666412,1.259,264.78,12.0,CONFIRMED,KEPLER
2.46,847.4,5659.0,2.2209,4.182001885,0.865,264.78,12.0,CONFIRMED,KEPLER
1.83,553.5,5659.0,4.487,66.47762,0.775,264.78,12.0,CANDIDATE,KEPLER
32.76,7662.0,5659.0,1.7517,1.621668852,0.966,264.78,12.0,FALSE POSITIVE,KEPLER
6.78,2193.2,5659.0,2.3266,26.89316101,0.908,264.78,12.0,CANDIDATE,KEPLER
2.04,262.0,5659.0,3.1506,14.70749512,1.28,264.78,12.0,CONFIRMED,KEPLER
2.11,616.1,5659.0,3.1505,20.73989406,0.77,264.78,12.0,CONFIRMED,KEPLER
2.33,820.4,5659.0,5.2679,47.4277116,0.77,264.78,12.0,CONFIRMED,KEPLER
1.38,250.2,5659.0,4.064,5.07442951,0.857,264.78,12.0,FALSE POSITIVE,KEPLER
11.26,3860.7,5659.0,2.2491,12.874712426,1.424,264.78,12.0,CONFIRMED,KEPLER
48.15,4981.4,5659.0,5.0423,176.2432946,1.231,264.78,12.0,FALSE POSITIVE,KEPLER
1.65,86.0,5659.0,4.0935,3.07155284,1.555,264.78,12.0,CONFIRMED,KEPLER
2.72,613.7,5659.0,4.1483,22.24814617,0.943,264.78,12.0,CONFIRMED,KEPLER
0.73,65.1,5659.0,1.379,0.702739679,0.836,264.78,12.0,CANDIDATE,KEPLER
10.34,9738.6,5659.0,2.6845,4.305219002,1.0,264.78,12.0,FALSE POSITIVE,KEPLER
47.58,25479.0,5659.0,7.63871,13.779711352,2.947,264.78,12.0,FALSE POSITIVE,KEPLER
3.25,1507.6,5659.0,1.1134,2.508057497,0.761,264.78,12.0,CONFIRMED,KEPLER
23.71,605.7,5659.0,5.942,5.07437786,0.919,264.78,12.0,FALSE POSITIVE,KEPLER
0.82,41.4,5659.0,1.257,0.900375925,1.28,264.78,12.0,CONFIRMED,KEPLER
3.29,383.5,5659.0,3.4437,4.585466941,1.495,264.78,12.0,CONFIRMED,KEPLER
4.01,575.1,5659.0,6.0875,22.71443351,1.495,264.78,12.0,CONFIRMED,KEPLER
3.55,379.3,5659.0,6.191,47.903427,1.495,264.78,12.0,CONFIRMED,KEPLER
1.8,577.6,5659.0,1.5501,9.034190783,0.639,264.78,12.0,CONFIRMED,KEPLER
2.08,305.2,5659.0,1.3665,1.433339604,0.999,264.78,12.0,FALSE POSITIVE,KEPLER
40.36,6941.7,5659.0,2.9799,37.86511904,0.963,264.78,12.0,FALSE POSITIVE,KEPLER
2.94,1026.2,5659.0,2.6903,9.07098164,0.929,264.78,12.0,CONFIRMED,KEPLER
21.02,48050.0,5659.0,2.6273,2.879243323,0.885,264.78,12.0,FALSE POSITIVE,KEPLER
7.65,6208.7,5659.0,5.7845,45.15535633,0.972,264.78,12.0,CONFIRMED,KEPLER
2.16,262.2,5659.0,3.587,9.48965527,1.204,264.78,12.0,CONFIRMED,KEPLER
1.83,150.0,5659.0,3.3275,4.22865217,1.499,264.78,12.0,CONFIRMED,KEPLER
0.73,55.7,5659.0,1.465,2.85889907,0.754,264.78,12.0,FALSE POSITIVE,KEPLER
1.65,120.9,5659.0,3.87,7.46662068,1.499,264.78,12.0,CONFIRMED,KEPLER
1.72,129.5,5659.0,3.854,16.25951967,1.499,264.78,12.0,CONFIRMED,KEPLER
1.47,95.5,5659.0,4.051,11.1317901,1.499,264.78,12.0,CONFIRMED,KEPLER
0.9,194.3,5659.0,4.174,28.1224393,0.639,264.78,12.0,CONFIRMED,KEPLER
2.35,500.9,5659.0,4.6074,11.427550984,1.005,264.78,12.0,CONFIRMED,KEPLER
1.1,79.9,5659.0,1.78,0.983304511,1.198,264.78,12.0,FALSE POSITIVE,KEPLER
1.18,361.8,5659.0,5.0041,45.9029768,0.639,264.78,12.0,CONFIRMED,KEPLER
0.86,160.3,5659.0,1.6261,4.159816554,0.639,264.78,12.0,CONFIRMED,KEPLER
3.1,1384.3,5659.0,2.557,5.69059163,0.81,264.78,12.0,CONFIRMED,KEPLER
16.66,7458.4,5659.0,5.16165,4.885488596,1.909,264.78,12.0,CONFIRMED,KEPLER
10.44,11571.0,5659.0,8.4534,130.17802962,0.972,264.78,12.0,CONFIRMED,KEPLER
6.34,1902.6,5659.0,2.7441,85.3162004,0.972,264.78,12.0,CONFIRMED,KEPLER
14.25,24177.0,5659.0,2.4644,17.761998411,0.669,264.78,12.0,CANDIDATE,KEPLER
26.44,4880.9,5659.0,9.848,155.042265,3.322,264.78,12.0,CANDIDATE,KEPLER
1.44,119.0,5659.0,4.4859,10.34973276,1.109,264.78,12.0,CONFIRMED,KEPLER
2.56,612.5,5659.0,3.095,16.08786246,0.914,264.78,12.0,CONFIRMED,KEPLER
1.47,64.1,5659.0,5.498,25.0032023,1.685,264.78,12.0,CANDIDATE,KEPLER
2.94,1055.4,5659.0,5.6098,41.74938613,0.914,264.78,12.0,CONFIRMED,KEPLER
1.02,127.7,5659.0,3.6116,0.56680081,0.914,264.78,12.0,FALSE POSITIVE,KEPLER
3.95,291.0,5659.0,2.965,4.41746257,2.297,264.78,12.0,CONFIRMED,KEPLER
3.14,1059.3,5659.0,1.8478,8.981014925,0.967,264.78,12.0,CONFIRMED,KEPLER
10.47,1718.4,5659.0,9.3599,16.33888067,2.595,264.78,12.0,CONFIRMED,KEPLER
1.54,201.0,5659.0,2.295,39.1307086,1.08,264.78,12.0,FALSE POSITIVE,KEPLER
